Date,Price,avg_positive_XLF,avg_neutral_XLF,avg_negative_XLF,n_XLF,sent_index_XLF,Sign_next_day
2019-09-18,25.32686996459961,0.213178836274892,0.2993869394995272,0.4874342083930969,8.0,-0.2742553721182049,-1.0
2019-09-19,25.21142196655273,0.2079882568679749,0.374376542493701,0.4176351864822208,10.0,-0.2096469296142459,-1.0
2019-09-20,25.063257217407227,0.2402653135359287,0.6340351849794388,0.1256995098665356,2.0,0.114565803669393,1.0
2019-09-23,25.10788345336914,0.2133396372664719,0.5178252253681421,0.268835133058019,8.0,-0.055495495791547,-1.0
2019-09-24,24.86689186096192,0.0387433276046066,0.4661914227763191,0.4950652606785297,8.0,-0.456321933073923,1.0
2019-09-25,25.072179794311523,0.2254151898669078,0.2693343521095812,0.5052504353225231,8.0,-0.2798352454556152,-1.0
2019-09-26,24.95615005493164,0.0740678329020738,0.7462417408823967,0.1796904662624001,4.0,-0.1056226333603263,1.0
2019-09-27,25.054330825805664,0.299151361402538,0.4182370491325855,0.2826115816003746,9.0,0.0165397798021634,-1.0
2019-09-30,24.991849899291992,0.5309021919965744,0.4525380581617355,0.0165597321465611,2.0,0.5143424598500133,-1.0
2019-10-01,24.465238571166992,0.0531752209903465,0.3928333365668853,0.5539914346817467,9.0,-0.5008162136914002,-1.0
2019-10-02,23.96539878845215,0.1645284411497413,0.357980596832931,0.477490961086005,4.0,-0.3129625199362635,1.0
2019-10-03,24.063581466674805,0.3450457149495681,0.422333113849163,0.232621172753473,6.0,0.112424542196095,1.0
2019-10-04,24.50986862182617,0.0991240920266136,0.350085298763588,0.5507906066486612,8.0,-0.4516665146220476,-1.0
2019-10-07,24.384910583496094,0.1722468294735465,0.3940900526940822,0.4336631267464587,7.0,-0.2614162972729121,-1.0
2019-10-08,23.90292739868164,0.1003706268966197,0.6508098971098661,0.2488195002079009,4.0,-0.1484488733112812,1.0
2019-10-09,24.126066207885746,,,,,,1.0
2019-10-10,24.3759822845459,0.4263366023078561,0.531836342997849,0.0418270354275591,8.0,0.3845095668802969,1.0
2019-10-11,24.67945098876953,0.0282952977965274,0.5512550820906957,0.4204496284946799,3.0,-0.3921543306981524,1.0
2019-10-14,24.71515464782715,0.0401280559599399,0.1694552153348922,0.7904167175292969,1.0,-0.7502886615693569,1.0
2019-10-15,25.072179794311523,0.2527840946568175,0.3284484953619539,0.4187674060813151,16.0,-0.1659833114244975,-1.0
2019-10-16,25.009706497192383,0.2095048181446535,0.4360824110252516,0.3544127716283713,7.0,-0.1449079534837178,1.0
