Date,Price,avg_positive_XLY,avg_neutral_XLY,avg_negative_XLY,n_XLY,sent_index_XLY,Sign_next_day
2020-01-24,119.87725067138672,0.1282695978879928,0.857399046421051,0.0143313435837626,1.0,0.1139382543042302,-1.0
2020-01-27,118.08789825439452,0.0154597433283924,0.1503102052956819,0.8342300355434418,2.0,-0.8187702922150493,1.0
2020-01-28,119.23956298828124,0.1423752926703956,0.319696168311768,0.5379285011440516,9.0,-0.3955532084736559,-1.0
2020-01-29,119.17293548583984,0.2894102489575744,0.0888882678002118,0.6217014774680137,10.0,-0.3322912285104393,-1.0
2020-01-30,118.97305297851562,0.1863020683145697,0.3990173049490241,0.4146806229015483,17.0,-0.2283785545869785,1.0
2020-01-31,119.2776336669922,0.1619664484169333,0.343344934284687,0.4946886491961777,8.0,-0.3327222007792443,1.0
2020-02-03,120.1247329711914,0.1001968496711924,0.5395738324150443,0.3602293350268155,8.0,-0.260032485355623,1.0
2020-02-04,122.31381225585938,0.4697266138557876,0.2466364236814635,0.2836369518855852,14.0,0.1860896619702023,1.0
2020-02-05,122.93248748779295,0.1620470484380017,0.3203157311813397,0.5176372221586379,11.0,-0.3555901737206362,-1.0
2020-02-06,122.65645599365234,0.3364259892453749,0.2065010555088519,0.4570729543144504,9.0,-0.1206469650690755,-1.0
2020-02-07,122.12345886230467,0.2039935206994413,0.372427923977375,0.4235785352066159,10.0,-0.2195850145071745,1.0
2020-02-10,123.50353240966795,0.1785671108712752,0.3905586879700422,0.430874219785134,6.0,-0.2523071089138587,1.0
2020-02-11,124.474365234375,0.2504894804830352,0.3766225784396131,0.3728879370416204,6.0,-0.1223984565585852,1.0
2020-02-12,125.74977111816406,0.2612574882805347,0.3316993610933423,0.4070431732106954,4.0,-0.1457856849301606,-1.0
2020-02-13,125.53085327148438,0.1718795889988541,0.3291624473407865,0.4989579757675528,10.0,-0.3270783867686987,-1.0
2020-02-14,125.34051513671876,0.2249838321780165,0.3689603534423643,0.4060558035141891,9.0,-0.1810719713361726,-1.0
2020-02-18,125.33097076416016,0.1551386028942134,0.2923612981620762,0.5525001048420867,9.0,-0.3973615019478732,1.0
2020-02-19,125.89250946044922,0.0906978817656636,0.6421059125236103,0.2671961936035326,7.0,-0.176498311837869,1.0
2020-02-20,125.9401626586914,0.3384734940315996,0.3087122288665601,0.3528142840202365,7.0,-0.0143407899886369,-1.0
2020-02-21,124.01753997802734,0.235903730848804,0.5432504937052727,0.2208458061795681,4.0,0.0150579246692359,-1.0
2020-02-24,119.75352478027344,0.1467301528900861,0.4252624704192082,0.4280073586851358,6.0,-0.2812772057950497,-1.0
2020-02-25,116.55552673339844,0.4161722272900598,0.171618138040815,0.4122096325403878,7.0,0.003962594749672,-1.0
2020-02-26,115.63228607177734,0.0414295779541134,0.3138628656044602,0.6447075743228197,10.0,-0.6032779963687063,-1.0
2020-02-27,110.9590301513672,0.1620713518085804,0.2001722993498498,0.6377563596787778,11.0,-0.4756850078701973,-1.0
2020-02-28,110.24522399902344,0.127757641300559,0.679046356678009,0.1931960256770252,5.0,-0.0654383843764662,1.0
2020-03-02,114.03328704833984,0.1077874211284021,0.4615154551963011,0.4306971314363181,6.0,-0.322909710307916,-1.0
2020-03-03,111.27312469482422,0.2886861100560053,0.1950224451720714,0.5162914483807981,8.0,-0.2276053383247927,1.0
2020-03-04,115.1183090209961,0.0665246486397725,0.5681561226291316,0.3653192469584089,7.0,-0.2987945983186363,-1.0
2020-03-05,110.82579803466795,0.0449769361358549,0.3965166453272103,0.5585064109828737,9.0,-0.5135294748470187,-1.0
2020-03-06,109.12207794189452,0.1518751101568341,0.313526906631887,0.5345980044454336,10.0,-0.3827228942885995,-1.0
2020-03-09,102.25020599365234,0.0886018918827175,0.433486757427454,0.4779113871976733,5.0,-0.3893094953149557,1.0
2020-03-10,107.90380096435548,0.1795717178999135,0.4809495845499138,0.339478702750057,12.0,-0.1599069848501434,-1.0
2020-03-11,102.00271606445312,0.0263551898921528,0.2229906562715768,0.7506541684269905,6.0,-0.7242989785348376,-1.0
2020-03-12,91.69490814208984,0.2445588157201806,0.1710633695125579,0.5843778058886528,15.0,-0.3398189901684721,1.0
2020-03-13,97.3675537109375,0.0517977942446512,0.2223841779466186,0.7258180267443615,14.0,-0.6740202324997102,-1.0
2020-03-16,85.03244018554688,0.0504196856170892,0.2372476475313305,0.7123326493427158,10.0,-0.6619129637256266,1.0
2020-03-17,88.3065414428711,0.0383110688334064,0.231696814830814,0.7299921028316021,14.0,-0.6916810339981957,-1.0
2020-03-18,83.23355865478516,0.0837365555177841,0.2353931416624358,0.6808702956352916,14.0,-0.5971337401175074,1.0
2020-03-19,86.1364974975586,0.1179703840365012,0.2971793964505195,0.5848502215618888,15.0,-0.4668798375253876,-1.0
2020-03-20,83.57618713378906,0.1201771723106503,0.3730338098481297,0.5067890268750489,10.0,-0.3866118545643985,1.0
2020-03-23,83.71392059326172,0.1242221331756029,0.2800610954208033,0.5957167765923909,7.0,-0.4714946434167879,1.0
2020-03-24,91.56598663330078,0.1618143081665038,0.3040079992264509,0.5341777114197612,5.0,-0.3723634032532573,1.0
2020-03-25,93.17274475097656,0.1955182642675936,0.3349028732627629,0.4695788582786918,10.0,-0.2740605940110981,1.0
2020-03-26,97.02703094482422,0.0434580294415354,0.3222291447222232,0.6343128582462668,5.0,-0.5908548288047314,-1.0
2020-03-27,93.77525329589844,0.1327848107450537,0.2146510396980576,0.6525641479012039,9.0,-0.5197793371561501,1.0
2020-03-30,95.7358856201172,0.0461762458352105,0.3007764693881784,0.6530472774590764,7.0,-0.6068710316238659,-1.0
2020-03-31,93.80396270751952,0.1146593407029285,0.3196077975444495,0.5657328532543033,16.0,-0.4510735125513748,-1.0
2020-04-01,89.61491394042969,0.0422241907799615,0.4154416716191917,0.5423341169953346,8.0,-0.500109926215373,1.0
2020-04-02,89.94966125488281,0.2270965090952813,0.4246900575235486,0.348213434126228,10.0,-0.1211169250309467,-1.0
2020-04-03,88.38118743896484,0.3493716731512297,0.1728543445157507,0.4777739745719979,12.0,-0.1284023014207682,1.0
2020-04-06,95.7358856201172,0.0505008022300898,0.5055705908065041,0.4439286471654971,6.0,-0.3934278449354073,1.0
2020-04-07,97.16092681884766,0.0936538996174931,0.3797997782627741,0.5265462920069695,3.0,-0.4328923923894763,1.0
2020-04-08,100.22142791748048,0.1523254478483327,0.2845285393829856,0.5631460041206863,14.0,-0.4108205562723535,1.0
2020-04-09,102.02903747558594,0.3025136295085152,0.5137144861121973,0.1837718865523735,6.0,0.1187417429561416,-1.0
2020-04-13,102.00033569335938,0.0844415558967738,0.2773864278569817,0.6381720377830788,8.0,-0.5537304818863049,1.0
2020-04-14,105.98854064941406,0.2732095592655241,0.3158616037108004,0.4109288265462965,8.0,-0.1377192672807723,-1.0
2020-04-15,103.66448974609376,0.2136129075661301,0.2987478671595454,0.4876392198726534,20.0,-0.2740263123065233,1.0
2020-04-16,104.90779113769533,0.0982709892301095,0.1898799596561325,0.7118490487337112,9.0,-0.6135780595036017,1.0
2020-04-17,108.0065460205078,0.4210680095212799,0.4253891078489167,0.1535428964665957,7.0,0.2675251130546842,-1.0
2020-04-20,106.12240600585938,0.067102924122342,0.5343919122325522,0.3985051665721195,7.0,-0.3314022424497774,-1.0
2020-04-21,103.36798858642578,0.0995851771440356,0.3387411795556545,0.5616736493539065,12.0,-0.4620884722098708,1.0
2020-04-22,105.59639739990234,0.2866149226372891,0.3782437182962894,0.3351413676176559,11.0,-0.0485264449803667,-1.0
2020-04-23,105.56771850585938,0.0651269949351747,0.2860898453121384,0.6487831600631276,6.0,-0.5836561651279529,1.0
2020-04-24,107.35620880126952,0.1374521786347031,0.3032882481347769,0.55925955157727,8.0,-0.4218073729425669,1.0
2020-04-27,109.36465454101562,0.0237672892399132,0.4539888305589556,0.5222438685595989,2.0,-0.4984765793196857,1.0
2020-04-28,109.7950210571289,0.2438539788126945,0.1791396358360846,0.5770063853512207,9.0,-0.3331524065385262,1.0
2020-04-29,112.21471405029295,0.2706476560292335,0.3000433773088913,0.429308970243885,13.0,-0.1586613142146514,-1.0
2020-04-30,111.51653289794922,0.1927959711121564,0.1325209469280459,0.6746830642223358,11.0,-0.4818870931101794,-1.0
2020-05-01,107.34661865234376,0.1268397079780697,0.4419306389987468,0.431229652557522,10.0,-0.3043899445794523,1.0
2020-05-04,107.9300308227539,0.0114435997481147,0.0626371897136171,0.9259192049503326,6.0,-0.914475605202218,1.0
2020-05-05,108.32215118408205,0.1438356927511366,0.3880919697271151,0.4680723357437686,11.0,-0.324236642992632,-1.0
2020-05-06,108.3030242919922,0.2076887648242215,0.4058489849170049,0.3864622271309296,6.0,-0.1787734623067081,1.0
2020-05-07,110.00542449951172,0.5396693545497127,0.2127441908750268,0.2475864684416187,9.0,0.2920828861080938,1.0
2020-05-08,112.14777374267578,0.4542738416542609,0.2128114343310395,0.332914707250893,6.0,0.1213591344033678,-1.0
2020-05-11,111.89910125732422,0.187930277083069,0.3629728468755881,0.4490968838023643,6.0,-0.2611666067192952,-1.0
2020-05-12,109.4507064819336,0.1647513149239655,0.2820295118061559,0.5532192077620753,14.0,-0.3884678928381098,-1.0
2020-05-13,107.5666275024414,0.3919370242466147,0.4233776571658941,0.1846853281872776,13.0,0.207251696059337,1.0
2020-05-14,109.17337036132812,0.1199672606773674,0.6174193123355508,0.2626134179532527,10.0,-0.1426461572758853,1.0
2020-05-15,110.44537353515624,0.1286762366071343,0.4569929391145706,0.4143308405764401,2.0,-0.2856546039693058,1.0
2020-05-18,114.62484741210938,0.3250890927655356,0.5909625201353005,0.0839483708675418,7.0,0.2411407218979938,-1.0
2020-05-19,114.21360778808594,0.1733939581608865,0.3431855898816138,0.4834204447688535,16.0,-0.3100264866079669,1.0
2020-05-20,115.70558166503906,0.3080487563792202,0.2906012108756436,0.4013500365739066,9.0,-0.0933012801946864,1.0
2020-05-21,116.1168441772461,0.2740137113356276,0.4206119635583539,0.305374323880594,19.0,-0.0313606125449664,-1.0
2020-05-22,115.9447021484375,0.3367529644941289,0.0500229929263392,0.6132240590328971,6.0,-0.2764710945387681,1.0
2020-05-26,117.78096771240234,0.4555020140483975,0.1961888477206229,0.3483091348782182,10.0,0.1071928791701793,1.0
2020-05-27,119.79899597167967,0.4066128628328442,0.2765962067060172,0.3167909136973321,4.0,0.0898219491355121,-1.0
2020-05-28,118.3452606201172,0.1215982233639806,0.4326675707474351,0.4457342023029923,10.0,-0.3241359789390117,1.0
2020-05-29,118.77565002441406,0.2127024874623332,0.3940954990684986,0.3932020153318132,7.0,-0.18049952786948,1.0
2020-06-01,119.90418243408205,0.2818466075696051,0.4500355578493327,0.2681178448256104,8.0,0.0137287627439946,1.0
2020-06-02,120.92752838134766,0.2303920111485889,0.391534909739026,0.3780730886917029,7.0,-0.1476810775431139,1.0
2020-06-03,123.21334075927734,0.3829769747098907,0.3668990863952785,0.2501239306293427,8.0,0.132853044080548,-1.0
2020-06-04,122.59168243408205,0.1014876500703394,0.5480522230888406,0.3504601436046262,6.0,-0.2489724935342868,1.0
2020-06-05,125.52782440185548,0.2755434790936609,0.2050541465481122,0.5194023742030064,6.0,-0.2438588951093455,1.0
2020-06-08,127.44063568115234,0.0849268808960914,0.8984076976776123,0.0166654456406831,1.0,0.0682614352554083,-1.0
2020-06-09,126.44596862792967,0.0461356220766901,0.071090611629188,0.8827736973762512,3.0,-0.836638075299561,-1.0
2020-06-10,125.26004028320312,0.2181254890747368,0.4559105420485139,0.3259639801690355,8.0,-0.1078384910942986,-1.0
2020-06-11,118.69912719726562,0.1221419790421019,0.5163655948232521,0.3614924160594289,11.0,-0.239350437017327,1.0
2020-06-12,119.87548065185548,0.3678188627585768,0.2840614181011915,0.348119712434709,5.0,0.0196991503238677,1.0
2020-06-15,121.0136260986328,0.2261594241218907,0.5016128945031336,0.2722276882933718,7.0,-0.046068264171481,1.0
2020-06-16,123.55765533447266,0.5470680389553308,0.214566133916378,0.2383658170001581,8.0,0.3087022219551727,-1.0
2020-06-17,123.23246002197266,0.15914712252561,0.6776453712955117,0.1632075057132169,8.0,-0.0040603831876069,-1.0
2020-06-18,122.78296661376952,0.265054172836244,0.4130473615867751,0.3218984823407871,7.0,-0.0568443095045431,-1.0
2020-06-19,121.82656860351562,0.2532590977581483,0.3494070834879364,0.3973338401078113,7.0,-0.1440747423496629,1.0
2020-06-22,123.07853698730467,0.1822481071576475,0.77924944460392,0.0385024398565292,4.0,0.1437456673011183,1.0
2020-06-23,124.04674530029295,0.2212095744907855,0.4430547294517358,0.3357357199614246,3.0,-0.114526145470639,-1.0
2020-06-24,121.3146514892578,0.1528899837285279,0.4048039309680462,0.4423060837201774,10.0,-0.2894160999916494,1.0
2020-06-25,121.47760772705078,0.257945989491418,0.4366983892396092,0.3053556296508758,4.0,-0.0474096401594578,-1.0
2020-06-26,118.63048553466795,0.3043393814670188,0.2398039824994546,0.4558566541277936,7.0,-0.1515172726607747,1.0
2020-06-29,120.88327026367188,0.4811873932679494,0.0901573672890662,0.4286551959812641,3.0,0.0525321972866852,1.0
2020-06-30,122.42666625976562,0.5328527212142944,0.3822280846536159,0.084919194318354,5.0,0.4479335268959403,1.0
2020-07-01,123.66329956054688,0.2329237380996346,0.388082349859178,0.3789939207024872,10.0,-0.1460701826028526,1.0
2020-07-02,124.15220642089844,0.1336501326411962,0.2200267702341079,0.6463230806402862,10.0,-0.51267294799909,1.0
2020-07-06,127.09519958496094,0.1844406268958534,0.4192493722907134,0.3963099929637143,7.0,-0.2118693660678608,-1.0
2020-07-07,125.10124969482422,0.3356868126429617,0.2202255898155272,0.444087617797777,4.0,-0.1084008051548153,1.0
2020-07-08,126.43373107910156,0.2785402012523263,0.3438684297725558,0.3775913478651394,12.0,-0.0990511466128131,-1.0
2020-07-09,126.2899398803711,0.1602059981475273,0.3595290884582532,0.4802649166797184,18.0,-0.3200589185321911,1.0
2020-07-10,127.79499053955078,0.1417250853370535,0.6274389970031652,0.2308359190144321,11.0,-0.0891108336773786,-1.0
2020-07-13,126.17489624023438,0.1651296973228454,0.3886421285569668,0.4462281558662653,5.0,-0.2810984585434198,1.0
2020-07-14,127.4307098388672,0.2168113630420217,0.6089492853110036,0.1742393543633321,12.0,0.0425720086786896,1.0
2020-07-15,129.25210571289062,0.231210664846003,0.3737117645020286,0.3950775337095062,12.0,-0.1638668688635031,-1.0
2020-07-16,128.90701293945312,0.2277437509460882,0.4646531314673749,0.3076030958274548,11.0,-0.0798593448813665,-1.0
2020-07-17,128.30307006835938,0.2221480041742324,0.2316783521324395,0.5461736023426056,5.0,-0.3240255981683731,
